Embedding,Scene,Query,Seed,_val
GraphEmbedding,FloorPlan215,TennisRacket,42,-1
GraphEmbedding,FloorPlan215,TissueBox,42,-1
GraphEmbedding,FloorPlan215,Toaster,42,-1
GraphEmbedding,FloorPlan215,Toilet,42,-1
GraphEmbedding,FloorPlan215,ToiletPaper,42,-1
GraphEmbedding,FloorPlan215,ToiletPaperHanger,42,-1
GraphEmbedding,FloorPlan215,Tomato,42,-1
GraphEmbedding,FloorPlan215,Towel,42,-1
GraphEmbedding,FloorPlan215,TowelHolder,42,-1
GraphEmbedding,FloorPlan215,TVStand,42,-1
GraphEmbedding,FloorPlan215,Vase,42,"[17, 41]"
GraphEmbedding,FloorPlan215,Watch,42,"[9, 14]"
GraphEmbedding,FloorPlan215,WateringCan,42,"[17, 87]"
GraphEmbedding,FloorPlan215,Window,42,"[17, 17]"
GraphEmbedding,FloorPlan215,WineBottle,42,-1
GraphEmbedding,FloorPlan216,AlarmClock,42,-1
GraphEmbedding,FloorPlan216,Apple,42,-1
GraphEmbedding,FloorPlan216,ArmChair,42,"[13, 16]"
GraphEmbedding,FloorPlan216,BaseballBat,42,-1
GraphEmbedding,FloorPlan216,BasketBall,42,-1
GraphEmbedding,FloorPlan216,Bathtub,42,-1
GraphEmbedding,FloorPlan216,BathtubBasin,42,-1
GraphEmbedding,FloorPlan216,Bed,42,-1
GraphEmbedding,FloorPlan216,Blinds,42,-1
GraphEmbedding,FloorPlan216,Book,42,-1
GraphEmbedding,FloorPlan216,Boots,42,-1
GraphEmbedding,FloorPlan216,Bowl,42,-1
GraphEmbedding,FloorPlan216,Box,42,"[14, 14]"
GraphEmbedding,FloorPlan216,Bread,42,-1
GraphEmbedding,FloorPlan216,ButterKnife,42,-1
GraphEmbedding,FloorPlan216,Cabinet,42,-1
GraphEmbedding,FloorPlan216,Candle,42,-1
GraphEmbedding,FloorPlan216,Cart,42,-1
GraphEmbedding,FloorPlan216,CD,42,-1
GraphEmbedding,FloorPlan216,CellPhone,42,-1
GraphEmbedding,FloorPlan216,Chair,42,"[6, 12]"
GraphEmbedding,FloorPlan216,Cloth,42,-1
GraphEmbedding,FloorPlan216,CoffeeMachine,42,-1
GraphEmbedding,FloorPlan216,CoffeeTable,42,-1
GraphEmbedding,FloorPlan216,CounterTop,42,-1
GraphEmbedding,FloorPlan216,CreditCard,42,"[5, 9]"
GraphEmbedding,FloorPlan216,Cup,42,-1
GraphEmbedding,FloorPlan216,Curtains,42,-1
GraphEmbedding,FloorPlan216,Desk,42,-1
GraphEmbedding,FloorPlan216,DeskLamp,42,"[24, 42]"
GraphEmbedding,FloorPlan216,DiningTable,42,"[19, 40]"
GraphEmbedding,FloorPlan216,DishSponge,42,-1
GraphEmbedding,FloorPlan216,Drawer,42,"[6, 12]"
GraphEmbedding,FloorPlan216,Dresser,42,-1
GraphEmbedding,FloorPlan216,Egg,42,-1
GraphEmbedding,FloorPlan216,Faucet,42,-1
GraphEmbedding,FloorPlan216,FloorLamp,42,"[11, 11]"
GraphEmbedding,FloorPlan216,Footstool,42,-1
GraphEmbedding,FloorPlan216,Fork,42,-1
GraphEmbedding,FloorPlan216,Fridge,42,-1
GraphEmbedding,FloorPlan216,GarbageCan,42,"[10, 10]"
GraphEmbedding,FloorPlan216,HandTowel,42,-1
GraphEmbedding,FloorPlan216,HandTowelHolder,42,-1
GraphEmbedding,FloorPlan216,HousePlant,42,"[17, 46]"
GraphEmbedding,FloorPlan216,Kettle,42,-1
GraphEmbedding,FloorPlan216,KeyChain,42,"[4, 5]"
GraphEmbedding,FloorPlan216,Knife,42,-1
GraphEmbedding,FloorPlan216,Ladle,42,-1
GraphEmbedding,FloorPlan216,Lamp,42,-1
GraphEmbedding,FloorPlan216,Laptop,42,"[5, 5]"
GraphEmbedding,FloorPlan216,LaundryHamper,42,-1
GraphEmbedding,FloorPlan216,Lettuce,42,-1
GraphEmbedding,FloorPlan216,LightSwitch,42,"[14, 22]"
GraphEmbedding,FloorPlan216,Microwave,42,-1
GraphEmbedding,FloorPlan216,Mirror,42,-1
GraphEmbedding,FloorPlan216,Mug,42,-1
GraphEmbedding,FloorPlan216,Newspaper,42,"[7, 9]"
GraphEmbedding,FloorPlan216,Ottoman,42,-1
GraphEmbedding,FloorPlan216,Painting,42,"[7, 7]"
GraphEmbedding,FloorPlan216,Pan,42,-1
GraphEmbedding,FloorPlan216,PaperTowel,42,-1
GraphEmbedding,FloorPlan216,Pen,42,-1
GraphEmbedding,FloorPlan216,Pencil,42,-1
GraphEmbedding,FloorPlan216,PepperShaker,42,-1
GraphEmbedding,FloorPlan216,Pillow,42,"[3, 3]"
GraphEmbedding,FloorPlan216,Plate,42,-1
GraphEmbedding,FloorPlan216,Plunger,42,-1
GraphEmbedding,FloorPlan216,Poster,42,-1
GraphEmbedding,FloorPlan216,Pot,42,-1
GraphEmbedding,FloorPlan216,Potato,42,-1
GraphEmbedding,FloorPlan216,RemoteControl,42,"[7, 8]"
GraphEmbedding,FloorPlan216,RoomDecor,42,-1
GraphEmbedding,FloorPlan216,Safe,42,-1
GraphEmbedding,FloorPlan216,SaltShaker,42,-1
GraphEmbedding,FloorPlan216,ScrubBrush,42,-1
GraphEmbedding,FloorPlan216,Shelf,42,"[9, 9]"
GraphEmbedding,FloorPlan216,ShowerCurtain,42,-1
GraphEmbedding,FloorPlan216,ShowerDoor,42,-1
GraphEmbedding,FloorPlan216,ShowerGlass,42,-1
GraphEmbedding,FloorPlan216,ShowerHead,42,-1
GraphEmbedding,FloorPlan216,SideTable,42,"[9, 9]"
GraphEmbedding,FloorPlan216,Sink,42,-1
GraphEmbedding,FloorPlan216,SinkBasin,42,-1
GraphEmbedding,FloorPlan216,SoapBar,42,-1
GraphEmbedding,FloorPlan216,SoapBottle,42,-1
GraphEmbedding,FloorPlan216,Sofa,42,"[11, 11]"
GraphEmbedding,FloorPlan216,Spatula,42,-1
GraphEmbedding,FloorPlan216,Spoon,42,-1
GraphEmbedding,FloorPlan216,SprayBottle,42,-1
GraphEmbedding,FloorPlan216,Statue,42,"[6, 10]"
GraphEmbedding,FloorPlan216,Stool,42,-1
GraphEmbedding,FloorPlan216,StoveBurner,42,-1
GraphEmbedding,FloorPlan216,StoveKnob,42,-1
GraphEmbedding,FloorPlan216,TableTopDecor,42,-1
GraphEmbedding,FloorPlan216,TeddyBear,42,-1
GraphEmbedding,FloorPlan216,Television,42,"[14, 16]"
GraphEmbedding,FloorPlan216,TennisRacket,42,-1
GraphEmbedding,FloorPlan216,TissueBox,42,"[17, 20]"
GraphEmbedding,FloorPlan216,Toaster,42,-1
GraphEmbedding,FloorPlan216,Toilet,42,-1
GraphEmbedding,FloorPlan216,ToiletPaper,42,-1
GraphEmbedding,FloorPlan216,ToiletPaperHanger,42,-1
GraphEmbedding,FloorPlan216,Tomato,42,-1
GraphEmbedding,FloorPlan216,Towel,42,-1
GraphEmbedding,FloorPlan216,TowelHolder,42,-1
GraphEmbedding,FloorPlan216,TVStand,42,-1
GraphEmbedding,FloorPlan216,Vase,42,"[1, 5]"
GraphEmbedding,FloorPlan216,Watch,42,-1
GraphEmbedding,FloorPlan216,WateringCan,42,-1
GraphEmbedding,FloorPlan216,Window,42,"[4, 4]"
GraphEmbedding,FloorPlan216,WineBottle,42,-1
GraphEmbedding,FloorPlan217,AlarmClock,42,-1
GraphEmbedding,FloorPlan217,Apple,42,-1
GraphEmbedding,FloorPlan217,ArmChair,42,"[10, 20]"
GraphEmbedding,FloorPlan217,BaseballBat,42,-1
GraphEmbedding,FloorPlan217,BasketBall,42,-1
GraphEmbedding,FloorPlan217,Bathtub,42,-1
GraphEmbedding,FloorPlan217,BathtubBasin,42,-1
GraphEmbedding,FloorPlan217,Bed,42,-1
GraphEmbedding,FloorPlan217,Blinds,42,-1
GraphEmbedding,FloorPlan217,Book,42,-1
GraphEmbedding,FloorPlan217,Boots,42,-1
GraphEmbedding,FloorPlan217,Bowl,42,-1
GraphEmbedding,FloorPlan217,Box,42,"[13, 13]"
GraphEmbedding,FloorPlan217,Bread,42,-1
GraphEmbedding,FloorPlan217,ButterKnife,42,-1
GraphEmbedding,FloorPlan217,Cabinet,42,"[4, 16]"
GraphEmbedding,FloorPlan217,Candle,42,-1
GraphEmbedding,FloorPlan217,Cart,42,-1
GraphEmbedding,FloorPlan217,CD,42,-1
GraphEmbedding,FloorPlan217,CellPhone,42,-1
GraphEmbedding,FloorPlan217,Chair,42,"[6, 6]"
GraphEmbedding,FloorPlan217,Cloth,42,-1
GraphEmbedding,FloorPlan217,CoffeeMachine,42,-1
GraphEmbedding,FloorPlan217,CoffeeTable,42,"[5, 5]"
GraphEmbedding,FloorPlan217,CounterTop,42,-1
GraphEmbedding,FloorPlan217,CreditCard,42,"[5, 9]"
GraphEmbedding,FloorPlan217,Cup,42,-1
GraphEmbedding,FloorPlan217,Curtains,42,"[14, 14]"
GraphEmbedding,FloorPlan217,Desk,42,-1
GraphEmbedding,FloorPlan217,DeskLamp,42,"[17, 46]"
GraphEmbedding,FloorPlan217,DiningTable,42,-1
GraphEmbedding,FloorPlan217,DishSponge,42,-1
GraphEmbedding,FloorPlan217,Drawer,42,"[8, 12]"
GraphEmbedding,FloorPlan217,Dresser,42,"[1, 1]"
GraphEmbedding,FloorPlan217,Egg,42,-1
GraphEmbedding,FloorPlan217,Faucet,42,-1
GraphEmbedding,FloorPlan217,FloorLamp,42,"[5, 5]"
GraphEmbedding,FloorPlan217,Footstool,42,-1
GraphEmbedding,FloorPlan217,Fork,42,-1
GraphEmbedding,FloorPlan217,Fridge,42,-1
GraphEmbedding,FloorPlan217,GarbageCan,42,"[5, 9]"
GraphEmbedding,FloorPlan217,HandTowel,42,-1
GraphEmbedding,FloorPlan217,HandTowelHolder,42,-1
GraphEmbedding,FloorPlan217,HousePlant,42,"[1, 1]"
GraphEmbedding,FloorPlan217,Kettle,42,-1
GraphEmbedding,FloorPlan217,KeyChain,42,"[12, 16]"
GraphEmbedding,FloorPlan217,Knife,42,-1
GraphEmbedding,FloorPlan217,Ladle,42,-1
GraphEmbedding,FloorPlan217,Lamp,42,-1
GraphEmbedding,FloorPlan217,Laptop,42,"[13, 13]"
GraphEmbedding,FloorPlan217,LaundryHamper,42,-1
GraphEmbedding,FloorPlan217,Lettuce,42,-1
GraphEmbedding,FloorPlan217,LightSwitch,42,"[13, 36]"
GraphEmbedding,FloorPlan217,Microwave,42,-1
GraphEmbedding,FloorPlan217,Mirror,42,-1
GraphEmbedding,FloorPlan217,Mug,42,-1
GraphEmbedding,FloorPlan217,Newspaper,42,-1
GraphEmbedding,FloorPlan217,Ottoman,42,-1
GraphEmbedding,FloorPlan217,Painting,42,"[9, 18]"
GraphEmbedding,FloorPlan217,Pan,42,-1
GraphEmbedding,FloorPlan217,PaperTowel,42,-1
GraphEmbedding,FloorPlan217,Pen,42,-1
GraphEmbedding,FloorPlan217,Pencil,42,-1
GraphEmbedding,FloorPlan217,PepperShaker,42,-1
GraphEmbedding,FloorPlan217,Pillow,42,"[12, 12]"
GraphEmbedding,FloorPlan217,Plate,42,-1
GraphEmbedding,FloorPlan217,Plunger,42,-1
GraphEmbedding,FloorPlan217,Poster,42,-1
GraphEmbedding,FloorPlan217,Pot,42,-1
GraphEmbedding,FloorPlan217,Potato,42,-1
GraphEmbedding,FloorPlan217,RemoteControl,42,"[11, 34]"
GraphEmbedding,FloorPlan217,RoomDecor,42,-1
GraphEmbedding,FloorPlan217,Safe,42,-1
GraphEmbedding,FloorPlan217,SaltShaker,42,-1
GraphEmbedding,FloorPlan217,ScrubBrush,42,-1
GraphEmbedding,FloorPlan217,Shelf,42,-1
GraphEmbedding,FloorPlan217,ShowerCurtain,42,-1
GraphEmbedding,FloorPlan217,ShowerDoor,42,-1
GraphEmbedding,FloorPlan217,ShowerGlass,42,-1
GraphEmbedding,FloorPlan217,ShowerHead,42,-1
GraphEmbedding,FloorPlan217,SideTable,42,"[6, 6]"
GraphEmbedding,FloorPlan217,Sink,42,-1
GraphEmbedding,FloorPlan217,SinkBasin,42,-1
GraphEmbedding,FloorPlan217,SoapBar,42,-1
GraphEmbedding,FloorPlan217,SoapBottle,42,-1
GraphEmbedding,FloorPlan217,Sofa,42,"[9, 9]"
GraphEmbedding,FloorPlan217,Spatula,42,-1
GraphEmbedding,FloorPlan217,Spoon,42,-1
GraphEmbedding,FloorPlan217,SprayBottle,42,-1
GraphEmbedding,FloorPlan217,Statue,42,"[4, 4]"
GraphEmbedding,FloorPlan217,Stool,42,-1
GraphEmbedding,FloorPlan217,StoveBurner,42,-1
GraphEmbedding,FloorPlan217,StoveKnob,42,-1
GraphEmbedding,FloorPlan217,TableTopDecor,42,-1
GraphEmbedding,FloorPlan217,TeddyBear,42,-1
GraphEmbedding,FloorPlan217,Television,42,"[10, 10]"
GraphEmbedding,FloorPlan217,TennisRacket,42,-1
GraphEmbedding,FloorPlan217,TissueBox,42,-1
GraphEmbedding,FloorPlan217,Toaster,42,-1
GraphEmbedding,FloorPlan217,Toilet,42,-1
GraphEmbedding,FloorPlan217,ToiletPaper,42,-1
GraphEmbedding,FloorPlan217,ToiletPaperHanger,42,-1
GraphEmbedding,FloorPlan217,Tomato,42,-1
GraphEmbedding,FloorPlan217,Towel,42,-1
GraphEmbedding,FloorPlan217,TowelHolder,42,-1
GraphEmbedding,FloorPlan217,TVStand,42,-1
GraphEmbedding,FloorPlan217,Vase,42,-1
GraphEmbedding,FloorPlan217,Watch,42,"[7, 11]"
GraphEmbedding,FloorPlan217,WateringCan,42,"[12, 53]"
GraphEmbedding,FloorPlan217,Window,42,"[9, 18]"
GraphEmbedding,FloorPlan217,WineBottle,42,-1
GraphEmbedding,FloorPlan218,AlarmClock,42,-1
GraphEmbedding,FloorPlan218,Apple,42,-1
GraphEmbedding,FloorPlan218,ArmChair,42,-1
GraphEmbedding,FloorPlan218,BaseballBat,42,-1
GraphEmbedding,FloorPlan218,BasketBall,42,-1
GraphEmbedding,FloorPlan218,Bathtub,42,-1
GraphEmbedding,FloorPlan218,BathtubBasin,42,-1
GraphEmbedding,FloorPlan218,Bed,42,-1
GraphEmbedding,FloorPlan218,Blinds,42,-1
GraphEmbedding,FloorPlan218,Book,42,-1
GraphEmbedding,FloorPlan218,Boots,42,-1
GraphEmbedding,FloorPlan218,Bowl,42,-1
GraphEmbedding,FloorPlan218,Box,42,"[27, 32]"
GraphEmbedding,FloorPlan218,Bread,42,-1
GraphEmbedding,FloorPlan218,ButterKnife,42,-1
GraphEmbedding,FloorPlan218,Cabinet,42,-1
GraphEmbedding,FloorPlan218,Candle,42,-1
GraphEmbedding,FloorPlan218,Cart,42,-1
GraphEmbedding,FloorPlan218,CD,42,-1
GraphEmbedding,FloorPlan218,CellPhone,42,"[8, 9]"
GraphEmbedding,FloorPlan218,Chair,42,"[6, 30]"
GraphEmbedding,FloorPlan218,Cloth,42,-1
GraphEmbedding,FloorPlan218,CoffeeMachine,42,-1
GraphEmbedding,FloorPlan218,CoffeeTable,42,"[16, 16]"
GraphEmbedding,FloorPlan218,CounterTop,42,-1
GraphEmbedding,FloorPlan218,CreditCard,42,"[16, 76]"
GraphEmbedding,FloorPlan218,Cup,42,-1
GraphEmbedding,FloorPlan218,Curtains,42,"[5, 5]"
GraphEmbedding,FloorPlan218,Desk,42,-1
GraphEmbedding,FloorPlan218,DeskLamp,42,"[13, 58]"
GraphEmbedding,FloorPlan218,DiningTable,42,"[28, 53]"
GraphEmbedding,FloorPlan218,DishSponge,42,-1
GraphEmbedding,FloorPlan218,Drawer,42,"[9, 18]"
GraphEmbedding,FloorPlan218,Dresser,42,"[9, 9]"
GraphEmbedding,FloorPlan218,Egg,42,-1
GraphEmbedding,FloorPlan218,Faucet,42,-1
GraphEmbedding,FloorPlan218,FloorLamp,42,"[21, 23]"
GraphEmbedding,FloorPlan218,Footstool,42,-1
GraphEmbedding,FloorPlan218,Fork,42,-1
GraphEmbedding,FloorPlan218,Fridge,42,-1
GraphEmbedding,FloorPlan218,GarbageCan,42,"[30, 75]"
GraphEmbedding,FloorPlan218,HandTowel,42,-1
GraphEmbedding,FloorPlan218,HandTowelHolder,42,-1
GraphEmbedding,FloorPlan218,HousePlant,42,"[10, 50]"
GraphEmbedding,FloorPlan218,Kettle,42,-1
GraphEmbedding,FloorPlan218,KeyChain,42,"[17, 53]"
GraphEmbedding,FloorPlan218,Knife,42,-1
GraphEmbedding,FloorPlan218,Ladle,42,-1
GraphEmbedding,FloorPlan218,Lamp,42,-1
GraphEmbedding,FloorPlan218,Laptop,42,"[18, 63]"
GraphEmbedding,FloorPlan218,LaundryHamper,42,-1
GraphEmbedding,FloorPlan218,Lettuce,42,-1
GraphEmbedding,FloorPlan218,LightSwitch,42,"[6, 10]"
GraphEmbedding,FloorPlan218,Microwave,42,-1
GraphEmbedding,FloorPlan218,Mirror,42,-1
GraphEmbedding,FloorPlan218,Mug,42,-1
GraphEmbedding,FloorPlan218,Newspaper,42,"[23, 24]"
GraphEmbedding,FloorPlan218,Ottoman,42,-1
GraphEmbedding,FloorPlan218,Painting,42,"[21, 21]"
GraphEmbedding,FloorPlan218,Pan,42,-1
GraphEmbedding,FloorPlan218,PaperTowel,42,-1
GraphEmbedding,FloorPlan218,Pen,42,-1
GraphEmbedding,FloorPlan218,Pencil,42,-1
GraphEmbedding,FloorPlan218,PepperShaker,42,-1
GraphEmbedding,FloorPlan218,Pillow,42,"[14, 15]"
GraphEmbedding,FloorPlan218,Plate,42,-3
GraphEmbedding,FloorPlan218,Plunger,42,-1
GraphEmbedding,FloorPlan218,Poster,42,-1
GraphEmbedding,FloorPlan218,Pot,42,-1
GraphEmbedding,FloorPlan218,Potato,42,-1
GraphEmbedding,FloorPlan218,RemoteControl,42,"[12, 15]"
GraphEmbedding,FloorPlan218,RoomDecor,42,-1
GraphEmbedding,FloorPlan218,Safe,42,-1
GraphEmbedding,FloorPlan218,SaltShaker,42,-1
GraphEmbedding,FloorPlan218,ScrubBrush,42,-1
GraphEmbedding,FloorPlan218,Shelf,42,-1
GraphEmbedding,FloorPlan218,ShowerCurtain,42,-1
GraphEmbedding,FloorPlan218,ShowerDoor,42,-1
GraphEmbedding,FloorPlan218,ShowerGlass,42,-1
GraphEmbedding,FloorPlan218,ShowerHead,42,-1
GraphEmbedding,FloorPlan218,SideTable,42,"[11, 17]"
GraphEmbedding,FloorPlan218,Sink,42,-1
GraphEmbedding,FloorPlan218,SinkBasin,42,-1
GraphEmbedding,FloorPlan218,SoapBar,42,-1
GraphEmbedding,FloorPlan218,SoapBottle,42,-1
GraphEmbedding,FloorPlan218,Sofa,42,"[15, 15]"
GraphEmbedding,FloorPlan218,Spatula,42,-1
GraphEmbedding,FloorPlan218,Spoon,42,-1
GraphEmbedding,FloorPlan218,SprayBottle,42,-1
GraphEmbedding,FloorPlan218,Statue,42,"[2, 3]"
GraphEmbedding,FloorPlan218,Stool,42,-1
GraphEmbedding,FloorPlan218,StoveBurner,42,-1
GraphEmbedding,FloorPlan218,StoveKnob,42,-1
GraphEmbedding,FloorPlan218,TableTopDecor,42,-1
GraphEmbedding,FloorPlan218,TeddyBear,42,-1
GraphEmbedding,FloorPlan218,Television,42,"[5, 5]"
GraphEmbedding,FloorPlan218,TennisRacket,42,-1
GraphEmbedding,FloorPlan218,TissueBox,42,-1
GraphEmbedding,FloorPlan218,Toaster,42,-1
GraphEmbedding,FloorPlan218,Toilet,42,-1
GraphEmbedding,FloorPlan218,ToiletPaper,42,-1
GraphEmbedding,FloorPlan218,ToiletPaperHanger,42,-1
GraphEmbedding,FloorPlan218,Tomato,42,-1
GraphEmbedding,FloorPlan218,Towel,42,-1
GraphEmbedding,FloorPlan218,TowelHolder,42,-1
GraphEmbedding,FloorPlan218,TVStand,42,-1
GraphEmbedding,FloorPlan218,Vase,42,-1
GraphEmbedding,FloorPlan218,Watch,42,-1
GraphEmbedding,FloorPlan218,WateringCan,42,"[6, 7]"
GraphEmbedding,FloorPlan218,Window,42,"[11, 11]"
GraphEmbedding,FloorPlan218,WineBottle,42,-1
GraphEmbedding,FloorPlan219,AlarmClock,42,-1
GraphEmbedding,FloorPlan219,Apple,42,-1
GraphEmbedding,FloorPlan219,ArmChair,42,"[15, 15]"
GraphEmbedding,FloorPlan219,BaseballBat,42,-1
GraphEmbedding,FloorPlan219,BasketBall,42,-1
GraphEmbedding,FloorPlan219,Bathtub,42,-1
GraphEmbedding,FloorPlan219,BathtubBasin,42,-1
GraphEmbedding,FloorPlan219,Bed,42,-1
GraphEmbedding,FloorPlan219,Blinds,42,-1
GraphEmbedding,FloorPlan219,Book,42,-1
GraphEmbedding,FloorPlan219,Boots,42,-1
GraphEmbedding,FloorPlan219,Bowl,42,-1
GraphEmbedding,FloorPlan219,Box,42,"[14, 18]"
GraphEmbedding,FloorPlan219,Bread,42,-1
GraphEmbedding,FloorPlan219,ButterKnife,42,-1
GraphEmbedding,FloorPlan219,Cabinet,42,"[13, 18]"
GraphEmbedding,FloorPlan219,Candle,42,-1
GraphEmbedding,FloorPlan219,Cart,42,-1
GraphEmbedding,FloorPlan219,CD,42,-1
GraphEmbedding,FloorPlan219,CellPhone,42,"[13, 33]"
GraphEmbedding,FloorPlan219,Chair,42,-1
GraphEmbedding,FloorPlan219,Cloth,42,-1
GraphEmbedding,FloorPlan219,CoffeeMachine,42,-1
GraphEmbedding,FloorPlan219,CoffeeTable,42,-1
GraphEmbedding,FloorPlan219,CounterTop,42,-1
GraphEmbedding,FloorPlan219,CreditCard,42,"[8, 10]"
GraphEmbedding,FloorPlan219,Cup,42,-1
GraphEmbedding,FloorPlan219,Curtains,42,-1
GraphEmbedding,FloorPlan219,Desk,42,-1
GraphEmbedding,FloorPlan219,DeskLamp,42,"[6, 6]"
GraphEmbedding,FloorPlan219,DiningTable,42,-1
GraphEmbedding,FloorPlan219,DishSponge,42,-1
GraphEmbedding,FloorPlan219,Drawer,42,"[6, 7]"
GraphEmbedding,FloorPlan219,Dresser,42,"[6, 6]"
GraphEmbedding,FloorPlan219,Egg,42,-1
GraphEmbedding,FloorPlan219,Faucet,42,-1
GraphEmbedding,FloorPlan219,FloorLamp,42,"[6, 12]"
GraphEmbedding,FloorPlan219,Footstool,42,-1
GraphEmbedding,FloorPlan219,Fork,42,-1
GraphEmbedding,FloorPlan219,Fridge,42,-1
GraphEmbedding,FloorPlan219,GarbageCan,42,"[8, 8]"
GraphEmbedding,FloorPlan219,HandTowel,42,-1
GraphEmbedding,FloorPlan219,HandTowelHolder,42,-1
GraphEmbedding,FloorPlan219,HousePlant,42,"[8, 9]"
GraphEmbedding,FloorPlan219,Kettle,42,-1
GraphEmbedding,FloorPlan219,KeyChain,42,"[6, 10]"
GraphEmbedding,FloorPlan219,Knife,42,-1
GraphEmbedding,FloorPlan219,Ladle,42,-1
GraphEmbedding,FloorPlan219,Lamp,42,-1
GraphEmbedding,FloorPlan219,Laptop,42,"[13, 33]"
GraphEmbedding,FloorPlan219,LaundryHamper,42,-1
GraphEmbedding,FloorPlan219,Lettuce,42,-1
GraphEmbedding,FloorPlan219,LightSwitch,42,"[18, 33]"
GraphEmbedding,FloorPlan219,Microwave,42,-1
GraphEmbedding,FloorPlan219,Mirror,42,-1
GraphEmbedding,FloorPlan219,Mug,42,-1
GraphEmbedding,FloorPlan219,Newspaper,42,"[12, 92]"
GraphEmbedding,FloorPlan219,Ottoman,42,-1
GraphEmbedding,FloorPlan219,Painting,42,"[9, 9]"
GraphEmbedding,FloorPlan219,Pan,42,-1
GraphEmbedding,FloorPlan219,PaperTowel,42,-1
GraphEmbedding,FloorPlan219,Pen,42,-1
GraphEmbedding,FloorPlan219,Pencil,42,-1
GraphEmbedding,FloorPlan219,PepperShaker,42,-1
GraphEmbedding,FloorPlan219,Pillow,42,"[9, 23]"
GraphEmbedding,FloorPlan219,Plate,42,-1
GraphEmbedding,FloorPlan219,Plunger,42,-1
GraphEmbedding,FloorPlan219,Poster,42,-1
GraphEmbedding,FloorPlan219,Pot,42,-1
GraphEmbedding,FloorPlan219,Potato,42,-1
GraphEmbedding,FloorPlan219,RemoteControl,42,"[11, 17]"
GraphEmbedding,FloorPlan219,RoomDecor,42,-1
GraphEmbedding,FloorPlan219,Safe,42,"[1, 1]"
GraphEmbedding,FloorPlan219,SaltShaker,42,-1
GraphEmbedding,FloorPlan219,ScrubBrush,42,-1
GraphEmbedding,FloorPlan219,Shelf,42,"[5, 20]"
GraphEmbedding,FloorPlan219,ShowerCurtain,42,-1
GraphEmbedding,FloorPlan219,ShowerDoor,42,-1
GraphEmbedding,FloorPlan219,ShowerGlass,42,-1
GraphEmbedding,FloorPlan219,ShowerHead,42,-1
GraphEmbedding,FloorPlan219,SideTable,42,"[12, 51]"
GraphEmbedding,FloorPlan219,Sink,42,-1
GraphEmbedding,FloorPlan219,SinkBasin,42,-1
GraphEmbedding,FloorPlan219,SoapBar,42,-1
GraphEmbedding,FloorPlan219,SoapBottle,42,-1
GraphEmbedding,FloorPlan219,Sofa,42,"[6, 6]"
GraphEmbedding,FloorPlan219,Spatula,42,-1
GraphEmbedding,FloorPlan219,Spoon,42,-1
GraphEmbedding,FloorPlan219,SprayBottle,42,-1
GraphEmbedding,FloorPlan219,Statue,42,"[4, 8]"
GraphEmbedding,FloorPlan219,Stool,42,-1
GraphEmbedding,FloorPlan219,StoveBurner,42,-1
GraphEmbedding,FloorPlan219,StoveKnob,42,-1
GraphEmbedding,FloorPlan219,TableTopDecor,42,-1
GraphEmbedding,FloorPlan219,TeddyBear,42,-1
GraphEmbedding,FloorPlan219,Television,42,"[5, 5]"
GraphEmbedding,FloorPlan219,TennisRacket,42,-1
GraphEmbedding,FloorPlan219,TissueBox,42,"[13, 70]"
GraphEmbedding,FloorPlan219,Toaster,42,-1
GraphEmbedding,FloorPlan219,Toilet,42,-1
GraphEmbedding,FloorPlan219,ToiletPaper,42,-1
GraphEmbedding,FloorPlan219,ToiletPaperHanger,42,-1
GraphEmbedding,FloorPlan219,Tomato,42,-1
GraphEmbedding,FloorPlan219,Towel,42,-1
GraphEmbedding,FloorPlan219,TowelHolder,42,-1
GraphEmbedding,FloorPlan219,TVStand,42,-1
GraphEmbedding,FloorPlan219,Vase,42,"[14, 44]"
GraphEmbedding,FloorPlan219,Watch,42,"[4, 8]"
GraphEmbedding,FloorPlan219,WateringCan,42,-1
GraphEmbedding,FloorPlan219,Window,42,-1
GraphEmbedding,FloorPlan219,WineBottle,42,-1
GraphEmbedding,FloorPlan220,AlarmClock,42,-1
GraphEmbedding,FloorPlan220,Apple,42,-1
GraphEmbedding,FloorPlan220,ArmChair,42,"[5, 5]"
GraphEmbedding,FloorPlan220,BaseballBat,42,-1
GraphEmbedding,FloorPlan220,BasketBall,42,-1
GraphEmbedding,FloorPlan220,Bathtub,42,-1
GraphEmbedding,FloorPlan220,BathtubBasin,42,-1
GraphEmbedding,FloorPlan220,Bed,42,-1
GraphEmbedding,FloorPlan220,Blinds,42,-1
GraphEmbedding,FloorPlan220,Book,42,-1
GraphEmbedding,FloorPlan220,Boots,42,"[14, 73]"
GraphEmbedding,FloorPlan220,Bowl,42,-1
GraphEmbedding,FloorPlan220,Box,42,"[7, 11]"
GraphEmbedding,FloorPlan220,Bread,42,-1
GraphEmbedding,FloorPlan220,ButterKnife,42,-1
GraphEmbedding,FloorPlan220,Cabinet,42,-1
GraphEmbedding,FloorPlan220,Candle,42,"[6, 7]"
GraphEmbedding,FloorPlan220,Cart,42,-1
GraphEmbedding,FloorPlan220,CD,42,-1
GraphEmbedding,FloorPlan220,CellPhone,42,-1
GraphEmbedding,FloorPlan220,Chair,42,"[14, 14]"
GraphEmbedding,FloorPlan220,Cloth,42,-1
GraphEmbedding,FloorPlan220,CoffeeMachine,42,-1
